serial	tag_date	user_token	tag	from_type	origin	origin_desc	action	last_at	created_at	updated_at
NULL	2021-12-18	U62e4b4e3d911d6684b751b2bab2bcc39	已滿18歲	6	event	role	1	2021-12-17 21:38:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U647d8391eb66d537e6cee607a4276ed9	已滿18歲	6	event	role	1	2021-12-17 19:35:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U647d8391eb66d537e6cee607a4276ed9	會員綁定	6	event	role	1	2021-12-17 20:33:30	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U64f761ad74129ad2f6c43f6d090dde64	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 19:42:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U64f761ad74129ad2f6c43f6d090dde64	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 19:42:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U64f761ad74129ad2f6c43f6d090dde64	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 19:42:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U64f761ad74129ad2f6c43f6d090dde64	已滿18歲	6	event	role	1	2021-12-17 19:42:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U65f6fe8e8d84a44b08079508272442cc	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 20:20:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U65f6fe8e8d84a44b08079508272442cc	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 20:20:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U65f6fe8e8d84a44b08079508272442cc	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 20:20:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6813beefc80d89d8bad45ea173f800a4	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 09:39:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6813beefc80d89d8bad45ea173f800a4	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 09:39:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6813beefc80d89d8bad45ea173f800a4	慕星計畫RM	1	event	other	2	2021-12-17 09:41:07	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6813beefc80d89d8bad45ea173f800a4	已滿18歲	6	event	role	1	2021-12-17 09:38:57	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6844dfbd4909767e0ee5994fc7084e71	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 18:44:00	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6844dfbd4909767e0ee5994fc7084e71	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 18:44:00	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6844dfbd4909767e0ee5994fc7084e71	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 18:44:00	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U68fd393aac56e65778000a2f6cfac996	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:03:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U68fd393aac56e65778000a2f6cfac996	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:03:45	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U68fd393aac56e65778000a2f6cfac996	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:03:45	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U68fd393aac56e65778000a2f6cfac996	慕星計畫RM	1	event	other	2	2021-12-17 20:32:38	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U69204442de62f73873d3a743d9c4d44e	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:55:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U69204442de62f73873d3a743d9c4d44e	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:55:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U69204442de62f73873d3a743d9c4d44e	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:55:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6ae6e411c53ec7ba2846c2fa5d7bf4b3	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:04:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6ae6e411c53ec7ba2846c2fa5d7bf4b3	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:04:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6ae6e411c53ec7ba2846c2fa5d7bf4b3	已滿18歲	6	event	role	1	2021-12-17 22:04:05	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6c9a2557e8d7a378a728a7fe15fccf4b	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 22:08:15	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6c9a2557e8d7a378a728a7fe15fccf4b	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:08:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6c9a2557e8d7a378a728a7fe15fccf4b	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:08:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6ca2bc58f2cb54bc120ccdd92f67f67e	會員綁定	6	event	role	1	2021-12-17 20:37:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6ce2c32086318ff016c85e064ada51e3	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6d54fa20af7c25dacb5b50458b26cb0a	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:03:20	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6d54fa20af7c25dacb5b50458b26cb0a	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:03:20	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f15b1ff3c6a24f9b6c113e8697dcad8	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f15b1ff3c6a24f9b6c113e8697dcad8	五行杯活動_主選單_下一頁(未綁定)	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f5ff5f06db315fe64b2bf13b55b6d4d	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f5ff5f06db315fe64b2bf13b55b6d4d	0906_居家威士忌學堂四_酒廠巡禮下_觀看多影片	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f5ff5f06db315fe64b2bf13b55b6d4d	0906_居家威士忌學堂四_酒廠巡禮下_達爾維尼	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6f5ff5f06db315fe64b2bf13b55b6d4d	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6fcc798b9c83057fdb42e57bea63f8ee	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 17:31:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U6fcc798b9c83057fdb42e57bea63f8ee	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 17:31:21	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7012440b81ae733e64f4581ed240390a	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 02:25:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7012440b81ae733e64f4581ed240390a	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 02:25:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U71533f6baed86d6f596032623d8b8ecb	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 22:24:12	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U71533f6baed86d6f596032623d8b8ecb	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:25:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U71533f6baed86d6f596032623d8b8ecb	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:25:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7254a19ef57628d05c980c0ea9951fa4	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:48:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7254a19ef57628d05c980c0ea9951fa4	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:48:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7254a19ef57628d05c980c0ea9951fa4	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:48:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U728bc0424cdb15cd2277c717713719ed	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 20:38:08	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U728bc0424cdb15cd2277c717713719ed	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 20:38:08	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U728bc0424cdb15cd2277c717713719ed	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 20:38:08	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U728bc0424cdb15cd2277c717713719ed	已滿18歲	6	event	role	1	2021-12-17 20:37:41	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72941fbac7a735ce8d4caabd515e6f50	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 20:17:36	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72941fbac7a735ce8d4caabd515e6f50	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 20:17:36	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72941fbac7a735ce8d4caabd515e6f50	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 20:17:36	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72941fbac7a735ce8d4caabd515e6f50	已滿18歲	6	event	role	1	2021-12-17 20:14:48	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72e1ceade6f2ac99515a646ed79528e1	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U72e1ceade6f2ac99515a646ed79528e1	五行杯活動_主選單_下一頁(未綁定)	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U737f277e03efee41e6ea2758e6e55df1	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:23:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U737f277e03efee41e6ea2758e6e55df1	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:23:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7514a7bdde787829828fc24e11656ab3	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:36:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7514a7bdde787829828fc24e11656ab3	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:36:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7514a7bdde787829828fc24e11656ab3	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:36:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U76b9c2dcc93d9c4ebb20d7fb30efc80c	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:02:51	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U76b9c2dcc93d9c4ebb20d7fb30efc80c	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:02:51	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U77ef9a54ed1ada9e5db9fade265fba1d	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 23:31:45	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U77ef9a54ed1ada9e5db9fade265fba1d	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 23:31:45	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U77ef9a54ed1ada9e5db9fade265fba1d	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 23:31:45	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U78a5a0e0f117b5ae91177da857784765	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 17:28:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U78a5a0e0f117b5ae91177da857784765	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 17:28:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U78a5a0e0f117b5ae91177da857784765	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 17:28:09	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U78a5a0e0f117b5ae91177da857784765	已滿18歲	6	event	role	1	2021-12-17 17:26:53	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U794a4bce213b626666fb73075656c943	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 22:45:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U794a4bce213b626666fb73075656c943	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:45:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U794a4bce213b626666fb73075656c943	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:45:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7a2371d90d1ca69163f157143066235c	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 19:30:33	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7a2371d90d1ca69163f157143066235c	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 19:30:33	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7a2371d90d1ca69163f157143066235c	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 19:30:33	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7a2371d90d1ca69163f157143066235c	已滿18歲	6	event	role	1	2021-12-17 19:26:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7b374efbfdd7ac945e9ea0ea76f0ea5c	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:45:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7b374efbfdd7ac945e9ea0ea76f0ea5c	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:45:44	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7c4bb14e9d85f82ead378ebeffb9af84	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7c4bb14e9d85f82ead378ebeffb9af84	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7e74e37c5a17add20d8a8bd0fb84ffd6	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:41:03	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7e74e37c5a17add20d8a8bd0fb84ffd6	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:41:03	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7e74e37c5a17add20d8a8bd0fb84ffd6	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:41:04	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7e74e37c5a17add20d8a8bd0fb84ffd6	已滿18歲	6	event	role	1	2021-12-17 22:40:55	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7fa8e0869320b6f43904e0d55ebd1e42	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 16:28:00	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U7fa8e0869320b6f43904e0d55ebd1e42	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 16:28:00	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U801ed997b443f81d1af1aec5607aa3b7	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 21:47:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U801ed997b443f81d1af1aec5607aa3b7	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:47:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U801ed997b443f81d1af1aec5607aa3b7	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:47:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U801ed997b443f81d1af1aec5607aa3b7	慕星計畫RM	1	event	other	1	2021-12-17 06:26:34	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U80a3f26023374f6d729562728d33df2b	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 23:10:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U80a3f26023374f6d729562728d33df2b	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 23:10:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U80a3f26023374f6d729562728d33df2b	對JOHNNIEWALKER有興趣者	1	event	other	1	2021-12-17 23:10:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81569a4e4ea9c8eaf3b842be992e9d10	會員綁定	6	event	role	1	2021-12-17 20:34:31	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81885ebbe3eb126a9fed0a472cae29f7	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81885ebbe3eb126a9fed0a472cae29f7	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81c98782035e4f963f505a37bc6e5436	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 13:02:32	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81c98782035e4f963f505a37bc6e5436	對BarkemonGO有興趣者	1	event	other	1	2021-12-17 13:02:32	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81c98782035e4f963f505a37bc6e5436	對JOHNNIEWALKER有興趣者	1	event	other	1	2021-12-17 13:02:32	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U81c98782035e4f963f505a37bc6e5436	已滿18歲	6	event	role	1	2021-12-17 13:01:50	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U8248dcbac1370702c3f107117c884ada	已滿18歲	6	event	role	1	2021-12-17 10:33:11	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U82a2855167f44c742bb473a368fdf1de	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 01:06:11	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U82a2855167f44c742bb473a368fdf1de	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 01:06:11	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U82a2855167f44c742bb473a368fdf1de	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 01:06:11	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U83d2bf53fab8b7afd303cf4238a7d8d1	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:40:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U83d2bf53fab8b7afd303cf4238a7d8d1	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:40:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U83d2bf53fab8b7afd303cf4238a7d8d1	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:40:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U83d2bf53fab8b7afd303cf4238a7d8d1	會員綁定	1	event	other	1	2021-12-17 22:39:41	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U83d2bf53fab8b7afd303cf4238a7d8d1	已滿18歲	6	event	role	1	2021-12-17 22:29:37	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U84fd541f2ec55c5742513bc61c24724c	0906_居家威士忌學堂四_酒廠巡禮下_歐本	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U84fd541f2ec55c5742513bc61c24724c	0906_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:27	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U862a04488ed6f70459f204407a7b08a1	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U8676f434f506e2cb44fa97d9bf856faf	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:12:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U8676f434f506e2cb44fa97d9bf856faf	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:12:02	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U8676f434f506e2cb44fa97d9bf856faf	已滿18歲	6	event	role	1	2021-12-17 22:01:47	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U86872f29208ad7199c035903915c0c28	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:25:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U86872f29208ad7199c035903915c0c28	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:25:19	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U86872f29208ad7199c035903915c0c28	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:25:20	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U878a8e2dd165b38b3bfa9d47eeb4a46b	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:28:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U878a8e2dd165b38b3bfa9d47eeb4a46b	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:28:16	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U878a8e2dd165b38b3bfa9d47eeb4a46b	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:28:17	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	BARHUNTER_JW_RM	1	event	other	2	2021-12-17 21:39:35	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:39:35	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:39:35	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	慕星計畫RM	1	event	other	1	2021-12-17 20:17:25	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	會員綁定	1	event	other	1	2021-12-17 20:15:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87a51669535e9a04e943e534f9e3c445	已滿18歲	6	event	role	1	2021-12-17 20:15:39	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87c333be52c8a041182349a4c650ba51	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 22:41:10	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87c333be52c8a041182349a4c650ba51	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 22:41:10	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87c333be52c8a041182349a4c650ba51	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 22:41:10	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U87c333be52c8a041182349a4c650ba51	已滿18歲	6	event	role	1	2021-12-17 22:41:01	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U885013f7ad25e71898e00503fb2d64d0	BARHUNTER_JW_RM	1	event	other	1	2021-12-17 21:42:17	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U885013f7ad25e71898e00503fb2d64d0	對BarkemonGO有興趣者	1	event	other	2	2021-12-17 21:42:17	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U885013f7ad25e71898e00503fb2d64d0	對JOHNNIEWALKER有興趣者	1	event	other	2	2021-12-17 21:42:17	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U885013f7ad25e71898e00503fb2d64d0	已滿18歲	6	event	role	1	2021-12-17 21:29:59	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U88ed80d01e2877bb9cf77fe457a80dc7	五行杯活動_主選單	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U88ed80d01e2877bb9cf77fe457a80dc7	五行杯活動_主選單_下一頁(未綁定)	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U89f71c304afa8647be538ab081f508be	0830_居家威士忌學堂四_酒廠巡禮下_威士忌產品	14	event	expiry	3	2021-12-17 01:01:26	2021-12-18 04:17:08	2021-12-18 04:17:08
NULL	2021-12-18	U89f71c304afa8647be538ab081f508be	0830_居家威士忌學堂四_酒廠巡禮下互動者	14	event	expiry	3	2021-12-17 01:01:25	2021-12-18 04:17:08	2021-12-18 04:17:08
